2010-02-20 23:50:48;24.81;24.69;-8.75
2010-02-20 23:51:01;24.81;24.69;-8.38
2010-02-20 23:51:14;24.81;24.69;-9.06
2010-02-20 23:51:27;24.81;24.75;-9.56
2010-02-20 23:51:40;24.88;24.75;-10.06
2010-02-20 23:51:53;24.88;24.75;-9.75
2010-02-20 23:52:06;24.81;24.75;-9.62
2010-02-20 23:52:19;24.81;24.75;-9.56
2010-02-20 23:52:32;24.81;24.75;-8.44
2010-02-20 23:52:45;24.81;24.75;-7.62
2010-02-20 23:52:58;24.81;24.75;-6.88
2010-02-20 23:53:12;24.81;24.69;-6.44
2010-02-20 23:53:25;24.81;24.75;-6.19
2010-02-20 23:53:38;24.81;24.75;-6.81
2010-02-20 23:53:51;24.81;24.69;-8.06
2010-02-20 23:54:04;24.81;24.75;-7.94
2010-02-20 23:54:17;24.81;24.75;-7.38
2010-02-20 23:54:30;24.81;24.69;-7.25
2010-02-20 23:54:43;24.81;24.69;-7.44
2010-02-20 23:54:56;24.81;24.69;-7.62
2010-02-20 23:55:09;24.81;24.69;-8.19
2010-02-20 23:55:22;24.81;24.69;-7.94
2010-02-20 23:55:35;24.81;24.69;-8.50
2010-02-20 23:55:49;24.75;24.69;-8.62
2010-02-20 23:56:02;24.75;24.69;-8.31
2010-02-20 23:56:15;24.81;24.75;-8.06
2010-02-20 23:56:28;24.88;24.75;-7.56
2010-02-20 23:56:41;24.81;24.75;-7.81
2010-02-20 23:56:54;24.81;24.75;-8.50
2010-02-20 23:57:07;24.81;24.75;-8.38
2010-02-20 23:57:20;24.81;24.75;-7.75
2010-02-20 23:57:33;24.81;24.75;-8.31
2010-02-20 23:57:46;24.75;24.69;-8.81
2010-02-20 23:57:59;24.81;24.69;-8.62
2010-02-20 23:58:13;24.81;24.69;-7.94
2010-02-20 23:58:26;24.81;24.75;-7.75
2010-02-20 23:58:39;24.81;24.69;-7.25
2010-02-20 23:58:52;24.81;24.69;-6.75
2010-02-20 23:59:05;24.81;24.75;-7.00
2010-02-20 23:59:18;24.81;24.75;-7.19
2010-02-20 23:59:31;24.81;24.69;-7.31
2010-02-20 23:59:44;24.81;24.75;-7.69
2010-02-20 23:59:57;24.75;24.75;-8.31
2010-02-21 00:00:10;24.75;24.69;-7.81
2010-02-21 00:00:23;24.75;24.69;-8.19
2010-02-21 00:00:36;24.81;24.69;-9.06
2010-02-21 00:00:50;24.75;24.69;-9.19
2010-02-21 00:01:03;24.81;24.69;-9.50
2010-02-21 00:01:16;24.75;24.69;-10.12
2010-02-21 00:01:29;24.81;24.69;-9.88
2010-02-21 00:01:42;24.81;24.69;-9.31
2010-02-21 00:01:55;24.75;24.69;-9.00
2010-02-21 00:02:08;24.75;24.69;-9.19
2010-02-21 00:02:21;24.75;24.69;-9.44
2010-02-21 00:02:34;24.75;24.69;-9.31
2010-02-21 00:02:47;24.75;24.69;-9.38
2010-02-21 00:03:00;24.75;24.69;-9.38
2010-02-21 00:03:13;24.75;24.69;-9.44
2010-02-21 00:03:27;24.75;24.69;-8.88
2010-02-21 00:03:40;24.75;24.69;-8.12
2010-02-21 00:03:53;24.75;24.69;-7.56
2010-02-21 00:04:06;24.75;24.69;-7.44
2010-02-21 00:04:19;24.75;24.69;-7.06
2010-02-21 00:04:32;24.75;24.62;-7.81
2010-02-21 00:04:45;24.75;24.62;-8.25
2010-02-21 00:04:58;24.75;24.69;-7.50
2010-02-21 00:05:11;24.75;24.62;-6.94
2010-02-21 00:05:24;24.69;24.69;-6.06
2010-02-21 00:05:37;24.75;24.69;-5.25
2010-02-21 00:05:50;24.75;24.69;-4.69
2010-02-21 00:06:04;24.75;24.69;-5.12
2010-02-21 00:06:17;24.75;24.69;-6.06
2010-02-21 00:06:30;24.75;24.69;-6.44
2010-02-21 00:06:43;24.75;24.69;-6.81
2010-02-21 00:06:56;24.75;24.69;-6.44
2010-02-21 00:07:09;24.75;24.69;-6.75
2010-02-21 00:07:22;24.75;24.69;-7.62
2010-02-21 00:07:35;24.75;24.69;-8.00
2010-02-21 00:07:48;24.75;24.69;-8.31
2010-02-21 00:08:01;24.75;24.69;-8.44
2010-02-21 00:08:14;24.81;24.69;-8.19
2010-02-21 00:08:27;24.75;24.69;-6.69
2010-02-21 00:08:41;24.75;24.69;-7.00
2010-02-21 00:08:54;24.75;24.69;-8.38
